Frame,Visibility,X,Y
186,1,1053,319
187,1,1053,351
188,1,1053,383
189,1,1056,415
190,1,1056,435
191,1,1049,412
192,1,1051,382
193,1,1043,352
194,1,1039,329
195,1,1032,305
196,1,1034,275
197,1,1031,260
198,1,1027,239
199,1,1029,217
200,1,1026,198
201,1,1024,181
202,1,1022,166
203,1,1021,154
204,1,1025,138
205,1,1019,130
206,1,1020,126
207,1,1016,113
208,1,1015,106
209,1,1013,101
210,1,1013,101
211,1,1013,101
212,1,1013,101
213,1,1023,100
214,1,1028,105
215,1,1027,110
216,1,1032,113
217,1,1033,130
218,1,1041,137
219,1,1048,148
220,1,1057,166
221,1,1059,179
222,1,1063,199
223,1,1066,215
224,1,1073,240
225,1,1075,262
226,1,1081,290
227,1,1088,315
228,1,1088,342
229,1,1093,376
230,1,1099,404
231,1,1103,445
232,1,1039,421
233,1,965,409
234,1,905,397
235,1,853,390
236,1,809,385
237,1,767,382
238,1,737,383
239,1,705,389
240,1,683,390
241,1,667,403
242,1,662,416
243,1,660,425
244,1,658,438
245,1,658,452
246,1,654,473
247,1,696,441
248,1,737,411
249,1,774,380
250,1,807,350
251,1,839,318
252,1,860,293
253,1,884,268
254,1,896,243
255,1,906,216
256,1,912,193
257,1,915,173
258,1,920,148
259,1,918,126
260,1,920,109
261,1,923,86
262,1,924,69
263,1,927,53
264,1,923,42
265,1,924,29
266,1,920,11
267,1,920,1
268,1,920,1
269,0,0,0
270,0,0,0
271,0,0,0
272,0,0,0
273,0,0,0
274,0,0,0
275,0,0,0
276,0,0,0
277,0,0,0
278,1,891,3
279,1,889,8
280,1,891,15
281,1,891,23
282,1,888,31
283,1,889,50
284,1,884,59
285,1,887,76
286,1,892,97
287,1,889,114
288,1,889,141
289,1,891,161
290,1,896,185
291,1,890,209
292,1,896,244
293,1,897,273
294,1,900,304
295,1,902,337
296,1,900,370
297,1,913,405
298,1,910,443
299,1,918,486
300,1,916,502
301,1,912,464
302,1,910,435
303,1,896,401
304,1,883,385
305,1,877,365
306,1,867,341
307,1,864,324
308,1,862,301
309,1,855,283
310,1,848,273
311,1,845,256
312,1,845,245
313,1,829,237
314,1,827,228
315,1,828,226
316,1,827,219
317,1,820,216
318,1,815,209
319,1,812,212
320,1,807,215
321,1,803,218
322,1,800,221
323,1,791,224
324,1,788,235
325,1,785,244
326,1,785,252
327,1,779,268
328,1,776,283
329,1,767,304
330,1,769,331
331,1,759,342
332,1,759,362
333,1,753,388
334,1,752,413
335,1,745,437
336,1,803,434
337,1,887,413
338,1,978,395
339,1,1038,382
340,1,1115,373
341,1,1195,367
342,1,1242,361
343,0,0,0
344,0,0,0
345,0,0,0
346,0,0,0
347,0,0,0
348,0,0,0
349,0,0,0
350,0,0,0
351,0,0,0
352,0,0,0
353,0,0,0
354,0,0,0
355,0,0,0
356,0,0,0
357,0,0,0
358,1,1258,342
359,1,1233,319
360,1,1215,299
361,1,1208,284
362,1,1206,269
363,1,1195,254
364,1,1196,246
365,1,1189,227
366,1,1182,212
367,1,1182,207
368,1,1179,197
369,1,1178,189
370,1,1174,177
371,1,1172,173
372,1,1171,170
373,1,1163,157
374,1,1163,157
375,1,1163,157
376,1,1162,156
377,1,1162,156
378,1,1162,161
379,1,1162,174
380,1,1162,174
381,1,1165,184
382,1,1165,197
383,1,1165,216
384,1,1165,231
385,1,1168,249
386,1,1166,269
387,1,1163,287
388,1,1171,310
389,1,1168,326
390,1,1169,327
391,1,1167,358
392,1,1165,376
393,1,1162,404
394,1,1165,431
395,1,1160,458
396,1,1157,485
397,1,1161,465
398,1,1159,404
399,1,1152,376
400,1,1155,338
401,1,1153,300
402,1,1160,263
403,1,1158,232
404,1,1161,201
405,1,1161,168
406,1,1162,137
407,1,1162,118
408,1,1155,93
409,1,1157,74
410,1,1159,57
411,1,1156,43
412,1,1155,24
413,1,1155,7
414,1,1154,4
415,0,0,0
416,0,0,0
417,0,0,0
418,0,0,0
419,0,0,0
420,0,0,0
421,0,0,0
422,0,0,0
423,0,0,0
424,1,1181,6
425,1,1184,16
426,1,1190,29
427,1,1194,44
428,1,1197,55
429,1,1203,74
430,1,1211,94
431,1,1216,110
432,1,1223,135
433,1,1232,158
434,1,1243,182
435,1,1248,203
436,1,1256,232
437,0,0,0
438,0,0,0
439,0,0,0
440,1,1228,319
441,1,1169,320
442,1,1113,320
443,1,1061,327
444,1,1011,334
445,1,955,339
446,1,910,358
447,1,873,367
448,1,831,372
449,1,793,394
450,1,747,405
451,1,705,425
452,1,663,441
453,1,621,464
454,1,584,483
455,1,540,510
456,1,505,539
457,1,472,565
458,1,443,588
459,1,488,566
460,1,532,531
461,1,590,486
462,1,641,464
463,1,693,430
464,1,734,408
465,1,770,385
466,1,813,365
467,1,844,344
468,1,878,326
469,1,898,309
470,1,920,294
471,1,938,283
472,1,949,266
473,1,967,251
474,1,977,243
475,1,988,231
476,1,994,234
477,1,1003,221
478,1,1013,218
479,1,1016,217
480,1,1021,218
481,1,1024,222
482,1,1025,223
483,1,1023,234
484,1,1020,236
485,1,1017,247
486,1,1015,255
487,1,1009,267
488,1,1004,279
489,1,1000,295
490,1,991,306
491,1,994,325
492,1,986,343
493,1,987,367
494,1,990,388
495,1,992,405
496,1,990,427
497,1,989,449
498,1,997,475
499,1,999,504
500,1,1003,528
501,1,1011,561
502,1,1002,581
503,1,974,583
504,1,971,581
505,1,956,587
506,1,944,596
507,1,935,608
508,1,924,611
509,1,915,628
510,1,907,638
511,1,895,658
512,1,907,668
513,1,916,664
514,1,916,658
515,1,919,657
516,1,925,656
517,1,927,656
518,1,933,656
519,1,935,658
520,1,943,665
521,1,944,680
522,1,950,681
523,1,958,685
524,0,0,0
525,0,0,0
526,0,0,0
527,0,0,0
528,0,0,0
529,0,0,0
530,0,0,0
531,0,0,0
532,0,0,0
533,0,0,0
534,0,0,0
535,0,0,0
536,0,0,0
537,1,1025,688
538,0,0,0
539,1,1025,685
