Frame,Visibility,X,Y
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,1,1220,4
158,1,1219,40
159,1,1214,82
160,1,1214,132
161,1,1214,172
162,1,1211,226
163,1,1211,270
164,1,1211,317
165,1,1208,369
166,1,1208,421
167,1,1205,474
168,1,1209,525
169,1,1201,533
170,1,1187,490
171,1,1181,439
172,1,1171,400
173,1,1161,356
174,1,1155,312
175,1,1145,278
176,1,1145,234
177,1,1143,206
178,1,1140,176
179,1,1139,146
180,1,1139,118
181,1,1140,92
182,1,1141,65
183,1,1143,45
184,1,1145,26
185,1,1147,8
186,1,1147,7
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,1,1173,8
204,1,1175,23
205,1,1172,43
206,1,1169,62
207,1,1164,81
208,1,1165,102
209,1,1161,118
210,1,1159,142
211,1,1159,163
212,1,1156,189
213,1,1162,212
214,1,1156,239
215,1,1159,264
216,1,1146,278
217,1,1095,285
218,1,1045,296
219,1,999,310
220,1,961,317
221,1,949,312
222,1,936,303
223,1,927,303
224,1,917,294
225,1,916,292
226,1,916,290
227,1,911,291
228,1,916,291
229,1,923,294
230,1,919,298
231,1,915,302
232,1,908,311
233,1,897,321
234,1,887,326
235,1,878,337
236,1,865,354
237,1,853,364
238,1,839,378
239,1,822,395
240,1,806,418
241,1,783,431
242,1,766,450
243,1,747,472
244,1,723,494
245,1,699,514
246,1,674,544
247,1,651,568
248,1,626,596
249,1,616,597
250,1,630,569
251,1,641,543
252,1,655,517
253,1,664,494
254,1,675,472
255,1,691,452
256,1,703,427
257,1,711,413
258,1,726,393
259,1,733,377
260,1,742,364
261,1,754,352
262,1,763,338
263,1,773,330
264,1,779,318
265,1,790,310
266,1,797,305
267,1,801,298
268,1,809,295
269,1,815,295
270,1,822,295
271,1,827,295
272,1,832,295
273,1,834,295
274,1,844,303
275,1,847,308
276,1,853,317
277,1,855,328
278,1,862,338
279,1,865,350
280,1,873,363
281,1,877,379
282,1,880,398
283,1,889,415
284,1,895,429
285,1,901,454
286,1,907,474
287,1,915,502
288,1,917,512
289,1,908,485
290,1,891,447
291,1,887,421
292,1,878,394
293,1,865,372
294,1,856,348
295,1,845,324
296,1,833,302
297,1,825,286
298,1,815,272
299,1,800,252
300,1,793,244
301,1,780,226
302,1,773,217
303,1,766,211
304,1,758,200
305,1,748,192
306,1,739,189
307,1,732,183
308,1,723,184
309,1,710,186
310,1,701,189
311,1,691,193
312,1,683,198
313,1,669,210
314,1,659,215
315,1,646,226
316,1,636,231
317,1,623,243
318,1,613,260
319,1,605,276
320,1,590,290
321,1,581,308
322,1,573,324
323,1,559,347
324,1,547,366
325,1,539,388
326,1,532,412
327,1,523,439
328,1,515,458
329,1,591,429
330,1,666,406
331,1,724,386
332,1,794,367
333,1,839,352
334,1,896,339
335,1,939,331
336,1,977,326
337,1,1007,322
338,1,1029,322
339,1,1057,328
340,1,1080,332
341,1,1101,340
342,1,1122,344
343,1,1146,353
344,1,1170,366
345,1,1189,380
346,1,1208,392
347,1,1227,404
348,1,1246,426
349,1,1271,446
350,0,0,0
351,0,0,0
352,0,0,0
353,0,0,0
354,1,1271,407
355,1,1266,384
356,1,1255,350
357,1,1239,318
358,1,1231,290
359,1,1223,262
360,1,1209,227
361,1,1198,202
362,1,1184,177
363,1,1176,157
364,1,1170,135
365,1,1159,115
366,1,1146,87
367,1,1135,74
368,1,1129,56
369,1,1123,42
370,1,1113,29
371,1,1106,16
372,1,1103,4
373,1,1095,5
374,1,1087,2
375,0,0,0
376,0,0,0
377,0,0,0
378,0,0,0
379,0,0,0
380,0,0,0
381,1,1043,4
382,1,1038,4
383,1,1033,4
384,1,1030,12
385,1,1025,22
386,1,1020,32
387,1,1013,44
388,1,1003,63
389,1,1003,78
390,1,997,98
391,1,985,114
392,1,978,136
393,1,975,156
394,1,970,180
395,1,963,207
396,1,962,238
397,1,950,260
398,1,946,288
399,1,941,320
400,1,937,348
401,1,930,380
402,1,924,408
403,1,922,449
404,1,920,451
405,1,919,420
406,1,927,386
407,1,929,358
408,1,933,328
409,1,939,298
410,1,945,275
411,1,949,251
412,1,953,226
413,1,957,205
414,1,963,185
415,1,967,166
416,1,973,149
417,1,978,136
418,1,979,126
419,1,985,112
420,1,988,104
421,1,995,98
422,1,1001,96
423,1,1001,92
424,1,1004,92
425,1,1011,91
426,1,1017,98
427,1,1021,103
428,1,1027,110
429,1,1033,117
430,1,1043,130
431,1,1049,138
432,1,1053,151
433,1,1059,167
434,1,1063,182
435,1,1065,198
436,1,1070,218
437,1,1070,237
438,1,1072,260
439,1,1083,281
440,1,1085,308
441,1,1087,334
442,1,1087,366
443,1,1097,394
444,1,1103,427
445,1,1109,462
446,1,1098,467
447,1,1057,441
448,1,1030,412
449,1,1007,393
450,1,992,382
451,1,987,367
452,0,0,0
453,1,985,354
454,1,991,350
455,1,993,349
456,1,996,356
457,1,1006,363
458,1,1009,371
459,1,1012,376
460,1,1007,386
461,1,1010,400
462,1,1006,418
463,1,1001,433
464,1,997,446
465,1,995,452
466,1,988,420
467,1,985,396
468,1,976,364
469,1,975,341
470,1,962,324
471,1,959,304
472,1,947,280
473,1,938,265
474,1,933,252
475,1,925,236
476,1,917,220
477,1,916,210
478,1,904,208
479,1,897,199
