Frame,Visibility,X,Y
341,1,1022,478
342,1,1019,472
343,1,1009,435
344,1,1005,401
345,1,999,368
346,1,989,336
347,1,988,301
348,1,982,278
349,1,970,253
350,1,969,232
351,1,960,210
352,1,954,192
353,1,949,172
354,1,945,154
355,1,937,141
356,1,929,129
357,1,929,116
358,1,921,106
359,1,913,96
360,1,912,96
361,1,910,96
362,1,901,86
363,1,894,85
364,1,886,88
365,1,884,94
366,1,875,100
367,1,872,104
368,1,865,108
369,1,857,113
370,1,851,124
371,1,841,135
372,1,828,147
373,1,814,159
374,1,810,170
375,1,804,186
376,1,796,205
377,1,778,219
378,1,769,236
379,1,756,261
380,1,749,278
381,1,735,303
382,1,766,309
383,1,800,327
384,1,833,342
385,1,873,352
386,1,918,377
387,1,961,403
388,1,1000,428
389,1,1047,452
