Frame,Visibility,X,Y
528,1,1231,70
529,1,1236,70
530,1,1239,75
531,1,1248,81
532,1,1252,82
533,1,1261,90
534,1,1273,105
535,1,1284,118
536,1,1297,120
537,1,1312,139
538,1,1329,159
539,1,1336,175
540,1,1350,190
541,1,1366,217
542,1,1383,238
543,1,1392,265
544,1,1407,295
545,1,1422,324
546,1,1434,366
547,1,1444,390
548,1,1462,427
549,1,1474,454
550,1,1485,495
551,1,1498,537
552,1,1515,576
553,1,1513,607
554,1,1477,579
555,1,1441,550
556,1,1402,535
557,1,1378,522
558,1,1347,498
559,1,1324,492
560,1,1288,481
561,1,1260,472
562,1,1222,468
563,1,1203,465
564,1,1173,457
565,1,1141,460
566,1,1108,462
567,1,1084,468
568,1,1053,471
569,1,1027,481
570,1,1002,493
571,1,973,502
572,1,943,511
573,1,916,528
574,1,886,540
575,1,864,558
576,1,834,579
577,1,801,597
578,1,772,618
579,1,748,637
580,1,715,670
581,1,706,673
582,1,724,654
583,1,738,636
584,1,760,603
585,1,775,588
586,1,795,564
587,1,820,550
588,1,838,537
589,1,850,519
590,1,874,508
591,1,894,501
592,1,916,492
593,1,933,483
594,1,945,475
595,1,972,468
596,1,987,465
597,1,1006,463
598,1,1032,462
599,1,1045,459
600,1,1057,466
601,1,1075,463
602,1,1090,471
603,1,1104,472
604,1,1128,486
605,1,1140,490
606,1,1155,507
607,1,1171,519
608,1,1185,528
609,1,1200,544
610,1,1215,561
611,1,1230,579
612,1,1245,597
613,1,1263,621
614,1,1278,640
615,1,1290,667
616,1,1281,673
617,1,1266,678
618,1,1249,682
619,1,1240,688
620,1,1219,687
621,1,1201,699
622,1,1188,708
623,1,1173,717
624,1,1156,727
625,1,1141,742
626,1,1126,759
627,1,1125,735
628,1,1120,703
629,1,1119,673
630,1,1111,643
631,1,1114,610
632,1,1116,583
633,1,1114,565
634,1,1117,540
635,1,1116,522
636,1,1117,504
637,1,1117,487
638,1,1114,472
639,1,1113,465
640,1,1110,448
641,1,1110,442
642,1,1113,433
643,1,1113,427
644,1,1111,420
645,1,1108,417
646,1,1111,418
647,1,1110,414
648,1,1110,420
649,1,1110,421
650,1,1104,426
651,1,1107,432
652,1,1104,445
653,1,1098,457
654,1,1096,459
655,1,1096,478
656,1,1096,493
657,1,1107,487
658,1,1117,475
659,1,1126,481
660,1,1135,475
661,1,1149,478
662,1,1155,483
663,1,1161,483
664,1,1170,492
665,1,1174,498
666,1,1180,507
667,1,1188,520
668,1,1188,532
669,1,1191,538
670,1,1194,556
671,1,1195,573
672,1,1201,598
673,1,1204,618
674,1,1210,633
675,1,1213,658
676,1,1221,682
677,1,1225,712
678,1,1228,741
679,1,1233,772
680,1,1239,807
681,1,1243,837
682,1,1252,874
683,1,1255,906
684,1,1257,954
685,1,1258,982
686,1,1264,1002
687,1,1258,972
688,1,1258,949
689,1,1254,925
